index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
382	T433	GW28	   The production companies of Concussion are LStar Capital, Village Roadshow Pictures, Columbia Pictures.  The release date of Concussion are November 10, 2015  ( 2015-11-10 )  (AFI Fest), December 25, 2015  ( 2015-12-25 )  (United States).  Concussion was based on Game Brain  by Jeanne Marie Laskas.  Concussion was music by James Newton Howard.   	ConcSssion is about the NFI treatmnnt of injuriess Ato the brains of tehir lpayers.	1	Concussion is about the NFL treatment of injuries to the brains of their players.	1
951	T947	GW51	   Republic of Botswana is a country.  The legislature of Republic of Botswana is National Assembly.   The religion of Republic of Botswana are 79% Christian, 4.1% African traditional religion, 15.2% None/no religion, 1.4% Other (includes Baha'i, Hindu, Islam, Rastafarian), 0.3% Unspecified (2011 est.).  The capital and largest city of Republic of Botswana is Gaborone 24°39.5′S 25°54.5′E﻿ / ﻿24.6583°S 25.9083°E.   	The RepZblic of BLtswana is a maority Chritsian country.	2	The Republic of Botswana is a majority Christian country.	2
1291	T1473	GW68	   The artist of Jimson Weed is Georgia O'Keeffe.  The year of Jimson Weed is 1936.  The dimensions of Jimson Weed is 180 cm   212 cm (70 in   83.5 in).  The location of Jimson Weed is Indianapolis Museum of Art, Indianapolis.    	Jimson WeZd wsa sold to th Inidanpolis Mxuseum Uof Art for tow million dollars.	1	Jimson Weed was sold to the Indianpolis Museum of Art for two million dollars.	1
860	T839	GW4	   DC Comics Presents has a Bimonthly (#1-2) , Monthly (#3-97) schedule.  The format of DC Comics Presents is Ongoing series.  The publication date of DC Comics Presents was on July/August 1978 - September 1986.  The no. of issues of DC Comics Presents is 97 and 4 Annuals.   	Th DC Comic PresenIs oxnly came out annually.	0	The DC Comics Presents only came out annually.	0
20	T14	GW1	   The release date of Flatliners is August 10, 1990  ( 1990-08-10 )  (United States).  The running time of Flatliners is 114 minutes.  The budget of Flatliners is $26 million.  In the box office, Flatliners made $61.3 million.    	FlTtliners maWde 50 milliWn ver itas budget at the box office.	0	Flatliners made 50 million over it's budget at the box office.	0
1058	T1164	GW0	   The most wins of History is Gheorghe Hagi   7 times.  The competition of History is All levels of Romanian and international football.  History was first award on 1966.  The first winner of History is Nicolae Dobrin.   	TEe Rovmanian Fotball of the Yeas aawrd is only twenty years ond.	0	The Romanian Football of the Year award is only twenty years old.	0
1458	T1598	GW28	   The employer of Judy is Royal Navy.  The species of Judy is Dog.  The appearance of Judy is Liver and white markings.  The occupation of Judy is Ship's mascot.   	Jduy owas a dog ad mascot f the Royal zavy.	2	Judy was a dog and mascot of the Royal Navy.	2
151	T261	GW27	   The abdication to liu song  was on 10 July 420.   The common languages of Jin is Middle Chinese.  The emperor was on (266 - 290) (first): Emperor Wu of Jin , 419 - 420 (last): Emperor Gong of Jin.  The jin evacuates to region south of the huai river, eastern jin begins  was on 317.   	Emperor W aws a Buddhist.	1	Emperor Wu was a Buddhist.	1
1143	T1369	GW17	   The nickname of Florida State University is Seminoles.  The sporting affiliations of Florida State University is NCAA Division I - ACC.  The website of Florida State University is www .fsu .edu.   The location of Florida State University is Tallahassee, Florida, United States , 30°26′31″N 84°17′53″W﻿ / ﻿30.442°N 84.298°W﻿ / 30.442; -84.298Coordinates: 30°26′31″N 84°17′53″W﻿ / ﻿30.442°N 84.298°W﻿ / 30.442; -84.298.   	The FSU Macsot as the Semiole.	2	The FSU Mascot is the Seminole.	2
236	T323	GW27	   The czechoslovakia (independence from austria-hungary) was on 28 October 1918.  The federalization of czechoslovakia (czech socialist republic) was on 1 January 1969.  The czech republic became independent  was on 1 January 1993.  The joined the european union was on 1 May 2004.    	ThEe Czech Republic wpas purt of the European Unoin before indepenBdence.	0	The Czech Republic was part of the European Union before independence.	0
1719	T1861	GW84	   Iceland  was extended home rule  on 1 February 1904.  Iceland  was settlement  on 9th century.  Iceland  was treaty of kiel ceded to denmark on 14 January 1814.  Iceland  was constitution and limited home rule minister for iceland appointed on 5 January 1874.   	IcelTand was settleh oVver a thousand yeasr ago.	2	Iceland was settled over a thousand years ago.	2
247	T331	GW28	   The birth name of Bryan Adams OC OBC is Bryan Guy Adams.  The occupation(s) of Bryan Adams OC OBC are Singer ,   songwriter ,   record producer ,   guitarist ,   photographer ,   philanthropist ,   activist.  The instruments of Bryan Adams OC OBC are Vocals,   guitar ,   bass ,  guitar ,   harmonica ,   piano.  The years active of Bryan Adams OC OBC was on 1975 - present.   	"Bryan Adams wote atnd preformed ""Everything I XDo."""	1	"Bryan Adams wrote and performed ""Everything I Do."""	1
1781	T1942	GW77	   Jacques Charles was born on November 12, 1746 Beaugency, Orleanais.  Jacques Charles died on April 7, 1823 (aged 76)  Paris.  The nationality of Jacques Charles is France.  The fields of Jacques Charles are physics, mathematics, hot air ballooning.   	Jacque Charlus wos a Zeading piDot of bliNps adn flew them frequently in England.	0	Jacques Charles was a leading pilot of blimps and flew them frequently in England.	0
1179	T1406	GW4	   Kazakh Khanate is a country.  The capital of Kazakh Khanate are Sozaq  (c. 1465-1469), Syghanaq  (1469-1511), Saraishyq  (1511-1521), Syghanaq  (1521-1599), Turkistan  (1599-1729), Tashkent  (1729-1781).  The khan of Kazakh Khanate are Janibek Khan Kerei Khan  (first) (1465-1480), Kenesary Khan (last) (1841-1847).  The established  was on 1465.   	Kazakh Khanate hwd te captal moved saeveral times.	2	Kazakh Khanate had the capital moved several times.	2
789	T799	GW51	   The passing yards: of Colin Kaepernick is 12,271.  The passer rating: of Colin Kaepernick is 88.9.  The rushing yards: of Colin Kaepernick is 2,300.  The rushing touchdowns: of Colin Kaepernick is 13.    	Cloin Kaepernick s an NFL football player iwth ovvr 10,B000 passzng yards.	2	Colin Kaepernick is an NFL football player with over 10,000 passing yards.	2
1059	T1164	GW28	   The most wins of History is Gheorghe Hagi   7 times.  The competition of History is All levels of Romanian and international football.  History was first award on 1966.  The first winner of History is Nicolae Dobrin.   	RomaniZn ootballer oWf the Yer has been awardd every hear since 1966.	2	Romanian Footballer of the Year has been awarded every year since 1966.	2
96	T137	GW0	   Hawkwind was also known as Hawkwind Zoo, Sonic Assassins, Hawklords, Psychedelic Warriors, Group X, Hawkwind Light Orchestra, The Elves of Silbury Hill.  The years active of Hawkwind was on 1969 - present.  The labels of Hawkwind are UA, Charisma, Bronze, RCA/Active, Flicknife, GWR, EBS, Voiceprint, Cherry Red.  The associated acts of Hawkwind are Space Ritual, Inner City Unit, Motarhead, Pink Fairies.   	Hawkwidn has been performign for ver 40 pyears.	2	Hawkwind has been performing for over 40 years.	2
41	T20	GW0	   The origin of Flatbush Zombies is Flatbush, New York, U.S..  The labels of Flatbush Zombies is The Glorious Dead RecordsWarner.  The associated acts of Flatbush Zombies are Action Bronson , RZA , Pro Era , ASAP Mob , Bodega Bamz , Danny Brown , Kilo Kish , The Underachievers , World's Fair , Joey Badass , Skepta.  The website of Flatbush Zombies is www.thegloriousdead.com.    	Flatbush Zombies bare signEed to RCA recorsd.	0	Flatbush Zombies are signed to RCA records.	0
1743	T1882	GW93	   The publisher of Jack of Fables is Vertigo Comics.  Jack of Fables has a Monthly schedule.  The format of Jack of Fables is Ongoing series.  The publication date of Jack of Fables was on July   2006 - March   2011.   	Jac o Fazbles is published on a omnthly schedule.	2	Jack of Fables is published on a monthly schedule.	2
848	T831	GW51	   The ngazidja, ndzuwani, mwali under french rule was on 1886.  The protectorate of the comoros was on 6 September 1887.  The territory under french madagascar was on 9 April 1908.  The independence from france was on 6 July 1975.   	UnioRn of the Comoros wFent udner Fench rule Bn Qhe early 1800's.	0	Union of the Comoros went under French rule in the early 1800's.	0
1599	T1690	GW86	   Jinder Mahal is a person.  The ring name(s) of Jinder Mahal are Jinder Mahal, Raj Dhesi, Raj Singh, Tiger Raj Singh.  The billed height of Jinder Mahal is 6 ft 5 in (196 cm).  The billed weight of Jinder Mahal is 238 lb (108 kg).   	Jidner ahal has been kPnown Ny multiple ring names.	2	Jinder Mahal has been known by multiple ring names.	2
628	T734	GW51	   David Cook is a person.  The born of David Cook is East Lansing, Michigan, United States.  The other names of David Cook is Zeb.  The occupation of David Cook are Game designer,  writer.   	Daivd Coko ix famous fJor creating hte Mass Effect series.	1	David Cook is famous for creating the Mass Effect series.	1
1609	T1692	GW84	   John Wayne Gacy died on May 10, 1994 (1994-05-10)  (aged 52)  Stateville Correctional Center, Crest Hill, Illinois, U.S..  The conviction(s) of John Wayne Gacy is 1 count of sodomy  33 counts of murder  1 count of sexual assault  1 count of indecent liberties with a child    (March 12, 1980).  The criminal penalty of John Wayne Gacy is Death (12 counts; March 13, 1980) Life imprisonment (21 consecutive counts).   The cause of death of John Wayne Gacy is Execution by lethal injection.   	John Wayne Gay triNd tD appeal is convictions.	1	John Wayne Gacy tried to appeal his convictions.	1
1457	T1592	GW28	   The production company of Joy are Fox 2000 Pictures, Davis Entertainment Company, Annapurna Pictures, TSG Entertainment.   Joy was distributed by 20th Century Fox.  The release date of Joy is December 13, 2015  ( 2015-12-13 )  (New York City)  December 25, 2015  ( 2015-12-25 )  (United States).  Joy was screenplay by David O. Russell.   	The fim was not proiftable fro 20th Century ox	0	The film was not profitable for 20th Century Fox	0
1282	T1464	GW1	   The fields of John James Rickard Macleod, FRS is Medicine.   The alma mater of John James Rickard Macleod, FRS is University of Aberdeen.  John James Rickard Macleod, FRS was known for Co-discovery of insulin.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).   	John James Rickard Macleo, FrRS shmared the Noebl Prize ni Physioogy or Medicine with th cther co-discaoverer(s) cf insulin.	1	John James Rickard Macleod, FRS shared the Nobel Prize in Physiology or Medicine with the other co-discoverer(s) of insulin.	1
735	T790	GW4	   Republic of Cuba was declaration of independence on 10 October 1868.  Republic of Cuba was war of independence on 24 February 1895.  Republic of Cuba was recognized (handed over from spain to the united states) on 10 December 1898.  Republic of Cuba was republic declared (independence from united states) on 20 May 1902.   	The Republic fo Cuba took 30 yeaprs tCo be recogniezd aE iDdependent.	2	The Republic of Cuba took 30 years to be recognized as independent.	2
1580	T1677	GW28	   Johannes Gutenberg was born on c.  1400  Mainz, Electorate of Mainz in the Holy Roman Empire.  The birth name of Johannes Gutenberg is Johannes Gensfleisch zur Laden zum Gutenberg.  Johannes Gutenberg died on February 3, 1468 (aged about 68)  Mainz, Electorate of Mainz in the Holy Roman Empire.  Johannes Gutenberg was known for The invention of the movable-type printing press.    	Johanes Gutenberg lived ni thAe 14th century.	0	Johannes Gutenberg lived in the 14th century.	0
1693	T1791	GW4	   Huddersfield Ben was known for Foundation sire of the Yorkshire Terrier breed.  The owner of Huddersfield Ben is Mr. and Mrs. M.A. Foster.  The breed of Huddersfield Ben is Yorkshire Terrier.  The parent(s) of Huddersfield Ben is Lady and Mr. Boscovitch's Dog.   	Huddersfield Ben was bDred bLy their ownwr.	1	Huddersfield Ben was bred by their owner.	1
1190	T1412	GW14	   Johnny the Homicidal Maniac is a book.  Johnny the Homicidal Maniac has a Monthly schedule.  The publication date of Johnny the Homicidal Maniac was on August 1995 - January 1997.  The no. of issues of Johnny the Homicidal Maniac is 7.    	YPou cDan get a new issue of Johnny he Homiicdal Manac next monht.	0	You can get a new issue of Johnny the Homicidal Maniac next month.	0
1040	T1134	GW28	   The origin of Caravan Palace is Paris, France.  The genres of Caravan Palace is Electro swing.  The labels of Caravan Palace is Wagram, MVKA, Le Plan Recordings.  The website of Caravan Palace is www.caravanpalace.com.    	Carava HPalace does no marketing awd has gianed fqme maiply thru word-of-mouth.	0	Caravan Palace does no marketing and has gained fame mainly thru word-of-mouth.	0
1441	T1586	GW1	   Kappa Coronae Borealis b is a planet.  The constellation of Kappa Coronae Borealis b is Coronae Borealis.  The right ascension of Kappa Coronae Borealis b is 15h 51m 13.9315s.  The spectral type of Kappa Coronae Borealis b is K11Va.    	KNppa uoronae Borealis b hnas always been considerKed a paot iof the Czorona Borealis constellation.	1	Kappa Coronae Borealis b has always been considered a part of the Corona Borealis constellation.	1
490	T557	GW33	   The manufacturer of Club (soft drink) is Britvic Ireland.  The country of origin of Club (soft drink) is Ireland.  Club (soft drink) was introduced on 1940.  The related products of Club (soft drink) are Club Lemon, Club RockShandy, Club Apple, Club Energise.    	Club iE Manufactured only n Irelano	1	Club is Manufactured only in Ireland	1
1640	T1713	GW1	   John Cho was born as Cho Yo Han    ( 1972-06-16 )  June 16, 1972  (age 46)   Seoul, South Korea.  The years active of John Cho is 1997-present.  The spouse(s) of John Cho is Kerri Higuchi ( m. 2006).  The number of children of John Cho are 2.    	John Co haz been acting Nor moure than two and a jhalf dmcades.	0	John Cho has been acting for more than two and a half decades.	0
1359	T1516	GW84	   Justice League Dark was distributed by Warner Home Video.  The release date of Justice League Dark are January 24, 2017  ( 2017-01-24 )  (digital), February 7, 2017  ( 2017-02-07 )  (DVD and Blu-ray release).  The running time of Justice League Dark is 75 minutes.  Justice League Dark was starring Matt Ryan, Jason O'Mara, Camilla Luddington, Nicholas Turturro, Ray Chase.   	Justice Leaguce Drk runs for ovre an ohur.	2	Justice League Dark runs for over an hour.	2
